Date,Open,High,Low,Close,Volume,Change
2018-08-10,34850,35250,34200,35000,148026,0.004304160688665792
2018-08-13,35350,35500,34050,34100,236888,-0.02571428571428569
2018-08-14,34450,35750,34200,35450,295745,0.03958944281524923
2018-08-16,35100,38050,34350,37950,511806,0.07052186177715081
2018-08-17,38200,38700,36950,37050,469718,-0.02371541501976282
2018-08-20,37000,38000,35650,36050,407208,-0.026990553306342813
2018-08-21,36100,38750,36100,38300,524447,0.06241331484049928
2018-08-22,38150,39500,37500,38900,383765,0.015665796344647598
2018-08-23,38650,39900,37200,38200,607153,-0.01799485861182515
2018-08-24,37650,40500,37550,40050,484832,0.048429319371727786
2018-08-27,40000,42000,39800,41800,482432,0.043695380774032566
2018-08-28,42000,42650,39300,39600,613854,-0.052631578947368474
2018-08-29,39800,41150,39550,40850,408318,0.031565656565656575
2018-08-30,40850,42000,40800,41950,277742,0.02692778457772338
2018-08-31,41400,43000,41050,42900,494924,0.022646007151370773
2018-09-03,42950,43200,41350,42600,331957,-0.006993006993006978
2018-09-04,42750,43950,42250,43250,364832,0.015258215962441257
2018-09-05,43050,43550,42600,43000,186187,-0.005780346820809301
2018-09-06,43000,43350,41900,42550,288294,-0.010465116279069764
2018-09-07,42850,43600,42700,42950,265841,0.009400705052879044
2018-09-10,42800,43400,41300,41550,333067,-0.03259604190919674
2018-09-11,41250,42750,41250,42000,159597,0.010830324909747224
2018-09-12,42500,44400,42200,42600,399124,0.014285714285714235
2018-09-13,42600,43300,41900,43300,202165,0.016431924882629012
2018-09-14,43200,43750,42500,43600,159852,0.006928406466512715
2018-09-17,43600,43650,42100,43250,192210,-0.008027522935779796
2018-09-18,42900,43150,42200,42700,117000,-0.012716763005780396
2018-09-19,43000,44100,42450,43400,130817,0.016393442622950838
2018-09-20,43150,43650,42500,43600,135566,0.004608294930875667
2018-09-21,43300,44450,43300,44000,158486,0.00917431192660545
2018-09-27,44200,44300,43450,44200,122456,0.00454545454545463
2018-09-28,44200,44350,43650,44200,113508,0.0
2018-10-01,44500,46700,44500,46700,443210,0.0565610859728507
2018-10-02,47000,47450,43950,44650,391051,-0.043897216274089934
2018-10-04,44750,44750,42550,44650,292510,0.0
2018-10-05,44650,45000,42700,43200,275456,-0.03247480403135494
2018-10-08,43000,43950,40250,41200,372531,-0.04629629629629628
2018-10-10,41350,42200,39600,42150,413449,0.02305825242718451
2018-10-11,41400,41900,39000,39650,424811,-0.059311981020166105
2018-10-12,39400,41450,39350,40800,256131,0.029003783102143688
2018-10-15,40500,41850,39900,40300,165332,-0.01225490196078427
2018-10-16,40350,42300,40350,42300,187836,0.04962779156327546
2018-10-17,42050,42500,38700,39450,1553667,-0.06737588652482274
2018-10-18,39650,40150,39150,40000,652646,0.013941698352344822
2018-10-19,39500,41700,39350,41200,400491,0.030000000000000027
2018-10-22,41000,42150,40550,41750,226492,0.013349514563106846
2018-10-23,41750,43750,40700,42700,490990,0.022754491017964007
2018-10-24,43900,44000,36450,37050,1200094,-0.13231850117096022
2018-10-25,36550,38850,35750,38000,500560,0.02564102564102555
2018-10-26,38900,38950,35250,36600,409608,-0.0368421052631579
2018-10-29,38050,38050,35450,35950,295405,-0.01775956284153002
2018-10-30,35500,38000,33800,38000,289948,0.057023643949930536
2018-10-31,38000,38050,36500,36850,192938,-0.03026315789473688
2018-11-01,37000,38400,36500,37300,254854,0.012211668928086894
2018-11-02,37550,39200,37450,38950,321153,0.04423592493297579
2018-11-05,38650,38650,37250,37550,273593,-0.03594351732991019
2018-11-06,37950,37950,36050,36850,215089,-0.018641810918774926
2018-11-07,36850,37000,34700,35500,361530,-0.03663500678426057
2018-11-08,36150,36150,34800,35700,270601,0.005633802816901401
2018-11-09,35700,36450,35100,36200,196642,0.014005602240896309
2018-11-12,36800,38750,36300,38250,424496,0.056629834254143585
2018-11-13,38300,40200,36000,39850,594671,0.0418300653594772
2018-11-14,39850,42350,39150,41300,495421,0.03638644918444167
2018-11-15,41450,43500,41450,42300,460834,0.02421307506053272
2018-11-16,42500,42700,41000,41550,315131,-0.01773049645390068
2018-11-19,41550,41550,40200,40500,289212,-0.02527075812274371
2018-11-20,39800,42350,39650,41050,388802,0.013580246913580174
2018-11-21,40850,41400,39000,40900,252059,-0.0036540803897685548
2018-11-22,41050,41050,39200,39650,281608,-0.030562347188264005
2018-11-23,39250,40050,39050,39150,148803,-0.01261034047919296
2018-11-26,39250,42300,39200,41950,489586,0.0715197956577267
2018-11-27,42550,43200,41600,42850,302698,0.021454112038140627
2018-11-28,42950,43800,42450,43200,145672,0.008168028004667427
2018-11-29,44000,44000,42100,43000,208332,-0.00462962962962965
2018-11-30,43500,43750,42450,43400,154717,0.009302325581395321
2018-12-03,44000,44000,42700,43650,170204,0.005760368663594528
2018-12-04,43500,45350,43050,45300,253628,0.037800687285223455
2018-12-05,44500,45600,44100,44500,234357,-0.017660044150110354
2018-12-06,45050,45050,41950,43200,531047,-0.02921348314606742
2018-12-07,43600,44150,42500,43950,192194,0.01736111111111116
2018-12-10,43400,44900,42900,44050,173074,0.0022753128555177415
2018-12-11,44400,45750,43900,45200,259254,0.026106696935300766
2018-12-12,45200,45700,44450,45550,143556,0.007743362831858391
2018-12-13,45700,45800,44950,45600,235136,0.001097694840834329
2018-12-14,45800,46700,44400,44750,309166,-0.018640350877192957
2018-12-17,45100,45100,42150,43500,350092,-0.027932960893854775
2018-12-18,42200,43750,42200,43200,175159,-0.006896551724137945
2018-12-19,43200,46800,42600,46400,417193,0.07407407407407418
2018-12-20,46000,46850,45400,46000,240631,-0.008620689655172376
2018-12-21,45800,46850,45500,46650,225096,0.01413043478260878
2018-12-24,46700,48700,46100,47250,400464,0.012861736334405238
2018-12-26,46450,49000,46450,48950,482555,0.035978835978836
2018-12-27,49150,49300,47550,48700,321447,-0.005107252298263587
2018-12-28,48550,48900,46650,47500,336363,-0.024640657084188944
2019-01-02,47050,47450,45650,45900,284860,-0.03368421052631576
2019-01-03,46200,46750,45450,45550,195936,-0.007625272331154731
2019-01-04,45650,48900,45450,48900,393319,0.07354555433589471
2019-01-07,49250,50800,47950,48400,407252,-0.010224948875255602
2019-01-08,48800,49100,47550,48400,170711,0.0
2019-01-09,48800,48800,46850,47300,294914,-0.022727272727272707
2019-01-10,47250,48300,46750,48200,226132,0.019027484143763207
2019-01-11,48400,48400,46000,46450,286793,-0.036307053941908696
2019-01-14,46600,47300,45800,46700,240978,0.005382131324004336
2019-01-15,46950,48700,46050,48350,399849,0.03533190578158463
2019-01-16,48550,48600,47400,47600,159574,-0.015511892450879028
2019-01-17,47350,47750,44050,44700,573187,-0.060924369747899165
2019-01-18,44550,45200,43500,44600,341114,-0.0022371364653244186
2019-01-21,44950,44950,42400,42800,543780,-0.04035874439461884
2019-01-22,42800,43600,41800,43600,262644,0.01869158878504673
2019-01-23,43300,43300,41450,42200,419638,-0.032110091743119296
2019-01-24,42600,43600,41950,43100,378242,0.021327014218009532
2019-01-25,42950,43450,42300,42500,263678,-0.0139211136890951
2019-01-28,42350,42550,41600,42250,222464,-0.00588235294117645
2019-01-29,42050,42600,40850,41400,279992,-0.020118343195266286
2019-01-30,41400,41850,40400,40800,395715,-0.01449275362318836
2019-01-31,41200,44100,40750,43500,658091,0.06617647058823528
2019-02-01,43750,43900,42900,43450,204921,-0.0011494252873562871
2019-02-07,43800,46700,43050,45800,489989,0.05408515535097824
2019-02-08,45700,47200,45500,46050,260974,0.005458515283842891
2019-02-11,47000,47450,45600,45600,168087,-0.009771986970684043
2019-02-12,45350,45900,44450,44900,177802,-0.015350877192982448
2019-02-13,45400,45450,44150,44600,197358,-0.006681514476614692
2019-02-14,44300,44800,43200,44450,218672,-0.0033632286995515237
2019-02-15,44600,45150,44150,44800,211677,0.007874015748031482
2019-02-18,45000,45050,43000,43300,329250,-0.033482142857142905
2019-02-19,43300,43300,42600,43050,254451,-0.005773672055427226
2019-02-20,43050,44400,42750,44250,338324,0.027874564459930307
2019-02-21,44350,47300,44350,46900,844770,0.059887005649717606
2019-02-22,47250,47700,45850,46500,315185,-0.008528784648187626
2019-02-25,46500,48100,46500,47500,290961,0.021505376344086002
2019-02-26,47400,47900,43350,45400,868919,-0.04421052631578948
2019-02-27,44800,45350,43800,44800,308453,-0.013215859030836996
2019-02-28,44650,44650,41600,42050,708168,-0.0613839285714286
2019-03-04,42650,42650,40650,41450,500198,-0.014268727705113005
2019-03-05,41050,42350,40550,40800,408210,-0.0156815440289505
2019-03-06,40650,41950,40550,41700,447739,0.022058823529411686
2019-03-07,41550,42200,40450,40750,263310,-0.0227817745803357
2019-03-08,40500,43350,40350,43250,500865,0.06134969325153383
2019-03-11,41950,42300,36500,37150,1916552,-0.1410404624277457
2019-03-12,37350,38700,35250,35900,1671684,-0.03364737550471064
2019-03-13,36050,38250,35750,37750,1342536,0.051532033426183954
2019-03-14,37650,37950,36350,37150,759639,-0.015894039735099286
2019-03-15,36250,36400,35150,35700,697145,-0.03903095558546432
2019-03-18,35150,36600,35150,36500,447328,0.022408963585434094
2019-03-19,36600,36700,35950,36150,250826,-0.009589041095890427
2019-03-20,36100,36300,35400,36000,271985,-0.004149377593360981
2019-03-21,33900,35800,33200,35400,1445174,-0.01666666666666672
2019-03-22,35000,35900,34750,35150,424265,-0.007062146892655385
2019-03-25,34800,37050,34700,35500,821259,0.009957325746799528
2019-03-26,36150,37300,35050,36600,540483,0.030985915492957705
2019-03-27,36650,37100,35750,36150,341750,-0.012295081967213073
2019-03-28,36200,36750,35850,36150,248866,0.0
2019-03-29,36300,37750,36050,37700,359187,0.042876901798063694
2019-04-01,38250,38300,36650,37050,398076,-0.017241379310344862
2019-04-02,37000,37550,36550,36650,292254,-0.010796221322537103
2019-04-03,37000,38000,36800,37850,331875,0.032742155525238736
2019-04-04,37850,38700,37350,38050,318817,0.005284015852047519
2019-04-05,38500,39000,37550,37750,471262,-0.007884362680683266
2019-04-08,38500,39450,38000,38700,589651,0.02516556291390737
2019-04-09,38950,38950,37500,38200,471355,-0.012919896640826822
2019-04-10,38150,38450,37500,37650,227211,-0.014397905759162333
2019-04-11,38050,38250,37600,38050,253027,0.010624169986719778
2019-04-12,37700,38150,37600,37700,205802,-0.009198423127463884
2019-04-15,38100,38100,36800,37300,341071,-0.010610079575596787
2019-04-16,37900,38600,37450,37600,357941,0.008042895442359255
2019-04-17,37900,38100,37300,37950,193402,0.009308510638297962
2019-04-18,38150,38200,37000,37100,196250,-0.022397891963109373
2019-04-19,37000,37500,36500,36550,186919,-0.014824797843665749
2019-04-22,36750,38000,36750,37200,323966,0.017783857729138264
2019-04-23,37450,37800,37300,37400,140719,0.005376344086021501
2019-04-24,37350,37350,36450,36800,228158,-0.016042780748663055
2019-04-25,36400,36650,35500,35700,289724,-0.029891304347826053
2019-04-26,35450,36150,35100,35100,225338,-0.01680672268907568
2019-04-29,35200,35600,34900,35150,129759,0.0014245014245013454
2019-04-30,35000,36200,35000,36000,257448,0.024182076813655806
2019-05-02,36000,36200,35450,36200,120895,0.005555555555555536
2019-05-03,36000,36100,35600,35800,110497,-0.011049723756906049
2019-05-07,35500,35900,35050,35100,178395,-0.019553072625698276
2019-05-08,34850,35650,34800,35200,167556,0.002849002849002913
2019-05-09,35000,35250,33650,33700,259903,-0.042613636363636354
2019-05-10,33700,34700,33200,33950,215454,0.007418397626112849
2019-05-13,33450,34450,33450,33550,129005,-0.01178203240058906
2019-05-14,32350,33650,31500,33400,507272,-0.0044709388971684305
2019-05-15,33600,34900,32700,34750,216207,0.04041916167664672
2019-05-16,35050,35400,34400,35200,226058,0.012949640287769792
2019-05-17,35300,35550,34650,34800,135015,-0.011363636363636354
2019-05-20,34850,36200,34850,35850,246794,0.030172413793103425
2019-05-21,36200,36200,34150,34600,224159,-0.034867503486750384
2019-05-22,34600,34850,34200,34400,55659,-0.005780346820809301
2019-05-23,34500,34650,33450,33750,113189,-0.018895348837209336
2019-05-24,33250,34100,32800,32800,136329,-0.028148148148148144
2019-05-27,31850,32000,28300,28700,1298806,-0.125
2019-05-28,29150,29850,28800,29100,592395,0.013937282229965264
2019-05-29,28800,29500,28600,29300,268654,0.0068728522336769515
2019-05-30,29350,30950,29250,30300,374103,0.03412969283276457
2019-05-31,30500,30800,29800,30600,184477,0.00990099009900991
2019-06-03,30500,31900,30450,31900,261867,0.042483660130719025
2019-06-04,31950,32150,31000,31800,175391,-0.0031347962382445305
2019-06-05,32200,32200,31150,31900,156184,0.003144654088050425
2019-06-07,31700,32450,31700,32250,177601,0.01097178683385569
2019-06-10,32250,32750,32000,32700,127293,0.013953488372093092
2019-06-11,32600,33850,32400,33300,171477,0.0183486238532109
2019-06-12,33100,33800,31750,31950,404476,-0.04054054054054057
2019-06-13,31650,32450,30650,31250,580675,-0.021909233176838794
2019-06-14,30250,30500,29100,29500,917786,-0.05600000000000005
2019-06-17,30400,30800,28700,28950,730640,-0.01864406779661021
2019-06-18,29050,29050,28050,28300,466637,-0.022452504317789335
2019-06-19,28300,29100,28300,29000,295630,0.02473498233215543
2019-06-20,29150,29450,28550,29400,216916,0.01379310344827589
2019-06-21,29200,29400,28900,29200,180031,-0.006802721088435382
2019-06-24,29050,29250,27950,28250,376486,-0.03253424657534243
2019-06-25,28000,28950,27950,28750,301930,0.017699115044247815
2019-06-26,28650,29000,28350,28400,162770,-0.012173913043478257
2019-06-27,28400,29500,28400,29150,348781,0.02640845070422526
2019-06-28,29300,29550,28650,28950,237268,-0.006861063464837058
2019-07-01,29100,29400,28400,28500,233660,-0.015544041450777257
2019-07-02,28250,29800,28200,29000,384554,0.01754385964912286
2019-07-03,29300,29300,28350,28550,264976,-0.01551724137931032
2019-07-04,28550,29150,28500,28850,131863,0.01050788091068311
2019-07-05,29000,29200,28600,29050,126249,0.006932409012131657
2019-07-08,28800,29300,27600,27950,260711,-0.03786574870912218
2019-07-09,27850,28700,27700,27700,184764,-0.008944543828264706
2019-07-10,27750,29150,27750,28600,287805,0.032490974729241895
2019-07-11,28600,29850,28600,29850,290271,0.04370629370629375
2019-07-12,29500,29800,28350,28500,397232,-0.045226130653266305
2019-07-15,28800,28800,28000,28150,188563,-0.012280701754386003
2019-07-16,28150,28400,27900,28250,147086,0.003552397868561208
2019-07-17,28100,28150,27450,27550,166749,-0.024778761061946875
2019-07-18,26950,27450,25750,27000,462908,-0.019963702359346636
2019-07-19,27000,28300,27000,27800,216773,0.029629629629629672
2019-07-22,28000,28000,27200,27750,82836,-0.0017985611510791255
2019-07-23,27750,28200,27300,27350,137128,-0.014414414414414378
2019-07-24,27350,27700,27150,27150,125235,-0.007312614259597838
2019-07-25,26900,27100,26350,26550,136106,-0.02209944751381221
2019-07-26,26000,26500,25150,25250,326307,-0.048964218455743835
2019-07-29,25000,25500,24300,24350,283671,-0.035643564356435675
2019-07-30,24300,25500,24300,25250,212539,0.03696098562628336
2019-07-31,24800,25350,24350,25000,148721,-0.00990099009900991
2019-08-01,24600,25600,24450,24800,134212,-0.008000000000000007
2019-08-02,24150,25350,24150,24800,99501,0.0
2019-08-05,24500,24700,22300,22300,289040,-0.10080645161290325
2019-08-06,21150,24000,21150,22500,427754,0.008968609865470878
2019-08-07,22500,23750,22500,23450,175381,0.04222222222222216
2019-08-08,23500,26000,23350,26000,232391,0.10874200426439229
2019-08-09,25000,25050,23050,23150,483862,-0.10961538461538467
2019-08-12,22900,23400,22500,23050,127546,-0.004319654427645814
2019-08-13,22100,22600,21200,22150,375401,-0.0390455531453362
2019-08-14,22400,22600,21250,21400,302913,-0.033860045146726914
2019-08-16,20950,21250,20400,21000,241257,-0.01869158878504673
2019-08-19,20900,21650,20600,21400,217041,0.01904761904761898
2019-08-20,21150,21550,21100,21350,141306,-0.002336448598130869
2019-08-21,21350,22500,21200,22450,230229,0.051522248243559776
2019-08-22,22450,22450,21400,21600,301137,-0.03786191536748329
2019-08-23,21400,21650,21000,21250,143441,-0.01620370370370372
2019-08-26,20600,20850,19300,19450,527359,-0.08470588235294119
2019-08-27,19600,20300,19550,20000,223649,0.028277634961439535
2019-08-28,19950,20900,19900,20800,171287,0.040000000000000036
2019-08-29,20800,21150,20600,20750,134345,-0.0024038461538461453
2019-08-30,21150,21650,21000,21200,147455,0.02168674698795181
2019-09-02,20850,22200,20850,21900,194960,0.03301886792452824
2019-09-03,21800,22450,21700,21750,140789,-0.006849315068493178
2019-09-04,21950,22350,21550,22200,113154,0.020689655172413834
2019-09-05,22450,22550,21900,22300,106122,0.0045045045045044585
2019-09-06,22400,22650,21850,21850,70760,-0.020179372197309364
2019-09-09,22100,22350,21850,22150,108343,0.013729977116704761
2019-09-10,22150,22750,22100,22600,175239,0.020316027088036037
2019-09-11,22550,23500,22400,23500,230595,0.03982300884955747
2019-09-16,23050,23250,22500,23000,155178,-0.021276595744680882
2019-09-17,23050,23200,22450,22750,119104,-0.010869565217391353
2019-09-18,22800,23350,22600,22750,117321,0.0
2019-09-19,22800,23100,22400,22550,107572,-0.00879120879120876
2019-09-20,22600,27550,22250,24200,2022021,0.07317073170731714
2019-09-23,24400,24950,24150,24500,433756,0.012396694214876103
2019-09-24,24500,24700,23700,23750,249813,-0.030612244897959218
2019-09-25,23500,23700,22550,22700,226677,-0.04421052631578948
2019-09-26,22850,24300,22850,23700,327291,0.044052863436123246
2019-09-27,24000,24450,23750,23900,195906,0.00843881856540074
2019-09-30,24100,24200,22850,23050,236607,-0.03556485355648531
2019-10-01,23200,24200,22800,24200,215461,0.049891540130151846
2019-10-02,23600,23850,23200,23200,235928,-0.04132231404958675
2019-10-04,23250,23250,22450,22850,181631,-0.015086206896551713
2019-10-07,23000,23700,22850,23400,194442,0.024070021881838155
2019-10-08,23400,23900,22900,23800,148848,0.017094017094017033
2019-10-10,23550,23700,23000,23550,150525,-0.010504201680672232
2019-10-11,23800,25200,23650,23950,474910,0.01698513800424628
2019-10-14,24350,25850,24150,25650,558471,0.07098121085595
2019-10-15,25600,26700,25350,26000,425303,0.013645224171539905
2019-10-16,26150,26500,25750,25800,169610,-0.007692307692307665
2019-10-17,26150,26300,24800,25250,221089,-0.02131782945736438
2019-10-18,25200,25200,24350,24750,218737,-0.01980198019801982
2019-10-21,24850,25450,24400,24900,243871,0.0060606060606061
2019-10-22,25100,26550,24850,26400,513743,0.06024096385542177
2019-10-23,26700,26800,25850,26350,326506,-0.0018939393939394478
2019-10-24,26450,26750,25800,26400,203440,0.00189753320683117
2019-10-25,26450,26550,25550,25850,188961,-0.02083333333333337
2019-10-28,26200,26700,25900,26000,302018,0.005802707930367523
2019-10-29,26000,26100,25500,25700,216804,-0.011538461538461497
2019-10-30,25900,26900,25700,26750,491262,0.040856031128404746
2019-10-31,27000,27000,26400,26750,290557,0.0
2019-11-01,26900,27500,26650,26900,361597,0.005607476635514086
2019-11-04,26900,27300,26800,27050,166356,0.005576208178438735
2019-11-05,27150,27150,26500,26900,154367,-0.00554528650646946
2019-11-06,26900,27050,26300,26500,193562,-0.014869888475836479
2019-11-07,26200,26900,26150,26650,132801,0.005660377358490676
2019-11-08,26700,26800,24700,25400,499115,-0.046904315196998114
2019-11-11,24900,26100,24850,26050,199545,0.025590551181102317
2019-11-12,25900,26200,25400,26150,142238,0.0038387715930903177
2019-11-13,25900,26400,25500,25550,125815,-0.02294455066921608
2019-11-14,25600,25700,24850,25400,156877,-0.005870841487279899
2019-11-15,25400,25550,25000,25400,99995,0.0
2019-11-18,25550,25850,25200,25450,97726,0.0019685039370078705
2019-11-19,25400,25600,24750,24850,144043,-0.023575638506876273
2019-11-20,25050,25100,23950,24300,161294,-0.02213279678068414
2019-11-21,24150,24500,23350,23800,158884,-0.020576131687242816
2019-11-22,23800,24450,23800,24050,101893,0.010504201680672232
2019-11-25,24400,25100,24200,24950,150776,0.03742203742203731
2019-11-26,25350,25350,24600,25150,101890,0.008016032064128265
2019-11-27,25300,25300,24650,24950,72173,-0.007952286282306154
2019-11-28,24950,25100,24550,24600,67522,-0.014028056112224463
2019-11-29,24600,27000,24300,24850,705130,0.010162601626016343
2019-12-02,24850,25500,24750,24800,116471,-0.002012072434607659
2019-12-03,24650,24750,23750,24300,165865,-0.020161290322580627
2019-12-04,24250,24800,24100,24400,89504,0.004115226337448652
2019-12-05,24200,24800,24200,24400,80400,0.0
2019-12-06,24600,25750,24050,25500,200115,0.04508196721311486
2019-12-09,25700,26250,24800,25100,196271,-0.015686274509803977
2019-12-10,25100,26000,25000,25550,156763,0.017928286852589626
